municipio_id,stat_date,kg,containers_count
536,"Tue, 01 Jan 2002 00:00:00",21700,5
536,"Mon, 01 Jan 2001 00:00:00",18530,5
536,"Sat, 01 Jan 2000 00:00:00",20380,5
536,"Fri, 01 Jan 1999 00:00:00",19980,5
536,"Thu, 01 Jan 1998 00:00:00",21820,5
536,"Wed, 01 Jan 1997 00:00:00",22280,4
536,"Sat, 01 Jan 2011 00:00:00",32800,5
536,"Fri, 01 Jan 2010 00:00:00",36920,5
536,"Thu, 01 Jan 2009 00:00:00",30700,5
536,"Tue, 01 Jan 2008 00:00:00",39780,5
536,"Mon, 01 Jan 2007 00:00:00",34960,6
536,"Sun, 01 Jan 2006 00:00:00",38820,6
536,"Sat, 01 Jan 2005 00:00:00",35820,5
536,"Thu, 01 Jan 2004 00:00:00",32620,5
537,"Sun, 01 Jan 2012 00:00:00",3239,1
537,"Wed, 01 Jan 2003 00:00:00",1300,1
537,"Tue, 01 Jan 2002 00:00:00",1440,1
537,"Mon, 01 Jan 2001 00:00:00",1200,1
537,"Sat, 01 Jan 2000 00:00:00",300,1
537,"Fri, 01 Jan 1999 00:00:00",1200,1
537,"Thu, 01 Jan 1998 00:00:00",900,1
537,"Wed, 01 Jan 1997 00:00:00",0,0
537,"Sat, 01 Jan 2011 00:00:00",1440,1
537,"Fri, 01 Jan 2010 00:00:00",3800,1
537,"Thu, 01 Jan 2009 00:00:00",2000,1
537,"Tue, 01 Jan 2008 00:00:00",1980,1
537,"Mon, 01 Jan 2007 00:00:00",1100,1
537,"Sun, 01 Jan 2006 00:00:00",1800,1
537,"Sat, 01 Jan 2005 00:00:00",1800,1
537,"Thu, 01 Jan 2004 00:00:00",1300,1
538,"Sun, 01 Jan 2012 00:00:00",41018,7
538,"Wed, 01 Jan 2003 00:00:00",23540,7
538,"Tue, 01 Jan 2002 00:00:00",12200,7
538,"Mon, 01 Jan 2001 00:00:00",9200,6
538,"Sat, 01 Jan 2000 00:00:00",4780,6
538,"Fri, 01 Jan 1999 00:00:00",6880,5
538,"Thu, 01 Jan 1998 00:00:00",9420,5
538,"Wed, 01 Jan 1997 00:00:00",4800,4
538,"Sat, 01 Jan 2011 00:00:00",41360,7
538,"Fri, 01 Jan 2010 00:00:00",29700,7
538,"Thu, 01 Jan 2009 00:00:00",43160,7
538,"Tue, 01 Jan 2008 00:00:00",43200,9
538,"Mon, 01 Jan 2007 00:00:00",35840,9
538,"Sun, 01 Jan 2006 00:00:00",34920,9
538,"Sat, 01 Jan 2005 00:00:00",32100,9
538,"Thu, 01 Jan 2004 00:00:00",31480,9
539,"Sun, 01 Jan 2012 00:00:00",4554,2
539,"Wed, 01 Jan 2003 00:00:00",1100,1
539,"Tue, 01 Jan 2002 00:00:00",2000,1
539,"Mon, 01 Jan 2001 00:00:00",1300,1
539,"Sat, 01 Jan 2000 00:00:00",1600,1
539,"Fri, 01 Jan 1999 00:00:00",1800,1
539,"Thu, 01 Jan 1998 00:00:00",1800,1
539,"Wed, 01 Jan 1997 00:00:00",1300,1
539,"Sat, 01 Jan 2011 00:00:00",3380,2
539,"Fri, 01 Jan 2010 00:00:00",3800,2
539,"Thu, 01 Jan 2009 00:00:00",1740,1
539,"Tue, 01 Jan 2008 00:00:00",1500,1
539,"Mon, 01 Jan 2007 00:00:00",1200,1
539,"Sun, 01 Jan 2006 00:00:00",1200,1
539,"Sat, 01 Jan 2005 00:00:00",1700,1
539,"Thu, 01 Jan 2004 00:00:00",1100,1
540,"Sun, 01 Jan 2012 00:00:00",4206,2
540,"Wed, 01 Jan 2003 00:00:00",2200,1
540,"Tue, 01 Jan 2002 00:00:00",2400,1
540,"Mon, 01 Jan 2001 00:00:00",2300,1
540,"Sat, 01 Jan 2000 00:00:00",2400,1
540,"Fri, 01 Jan 1999 00:00:00",1800,1
540,"Thu, 01 Jan 1998 00:00:00",0,0
540,"Wed, 01 Jan 1997 00:00:00",0,0
540,"Sat, 01 Jan 2011 00:00:00",4270,2
540,"Fri, 01 Jan 2010 00:00:00",3200,2
540,"Thu, 01 Jan 2009 00:00:00",2460,2
540,"Tue, 01 Jan 2008 00:00:00",2900,2
540,"Mon, 01 Jan 2007 00:00:00",2900,2
540,"Sun, 01 Jan 2006 00:00:00",2000,2
540,"Sat, 01 Jan 2005 00:00:00",1600,1
540,"Thu, 01 Jan 2004 00:00:00",2200,1
541,"Sun, 01 Jan 2012 00:00:00",15818,6
541,"Wed, 01 Jan 2003 00:00:00",4000,2
541,"Tue, 01 Jan 2002 00:00:00",4400,2
541,"Mon, 01 Jan 2001 00:00:00",4300,2
541,"Sat, 01 Jan 2000 00:00:00",4640,2
541,"Fri, 01 Jan 1999 00:00:00",4700,2
541,"Thu, 01 Jan 1998 00:00:00",3000,2
541,"Wed, 01 Jan 1997 00:00:00",2800,1
541,"Sat, 01 Jan 2011 00:00:00",12890,6
541,"Fri, 01 Jan 2010 00:00:00",16800,6
541,"Thu, 01 Jan 2009 00:00:00",11700,6
541,"Tue, 01 Jan 2008 00:00:00",9760,4
541,"Mon, 01 Jan 2007 00:00:00",8600,4
541,"Sun, 01 Jan 2006 00:00:00",7200,3
541,"Sat, 01 Jan 2005 00:00:00",4600,3
541,"Thu, 01 Jan 2004 00:00:00",4200,3
542,"Sun, 01 Jan 2012 00:00:00",7334,3
542,"Wed, 01 Jan 2003 00:00:00",4200,2
542,"Tue, 01 Jan 2002 00:00:00",4530,2
542,"Mon, 01 Jan 2001 00:00:00",2100,2
542,"Sat, 01 Jan 2000 00:00:00",2400,2
542,"Fri, 01 Jan 1999 00:00:00",2600,1
542,"Thu, 01 Jan 1998 00:00:00",2800,1
542,"Wed, 01 Jan 1997 00:00:00",0,0
542,"Sat, 01 Jan 2011 00:00:00",7370,3
542,"Fri, 01 Jan 2010 00:00:00",4000,3
542,"Thu, 01 Jan 2009 00:00:00",5900,2
542,"Tue, 01 Jan 2008 00:00:00",4900,2
542,"Mon, 01 Jan 2007 00:00:00",6000,2
542,"Sun, 01 Jan 2006 00:00:00",3740,2
542,"Sat, 01 Jan 2005 00:00:00",3800,2
542,"Thu, 01 Jan 2004 00:00:00",4000,2
543,"Sun, 01 Jan 2012 00:00:00",5033,1
543,"Wed, 01 Jan 2003 00:00:00",2800,1
543,"Tue, 01 Jan 2002 00:00:00",3200,1
543,"Mon, 01 Jan 2001 00:00:00",2400,1
543,"Sat, 01 Jan 2000 00:00:00",2400,1
543,"Fri, 01 Jan 1999 00:00:00",2400,1
543,"Thu, 01 Jan 1998 00:00:00",0,0
543,"Wed, 01 Jan 1997 00:00:00",0,0
543,"Sat, 01 Jan 2011 00:00:00",5440,1
543,"Fri, 01 Jan 2010 00:00:00",5900,1
543,"Thu, 01 Jan 2009 00:00:00",3400,1
543,"Tue, 01 Jan 2008 00:00:00",3100,1
543,"Mon, 01 Jan 2007 00:00:00",4100,1
543,"Sun, 01 Jan 2006 00:00:00",3500,1
543,"Sat, 01 Jan 2005 00:00:00",3260,1
543,"Thu, 01 Jan 2004 00:00:00",2600,1
544,"Sun, 01 Jan 2012 00:00:00",1938,1
544,"Wed, 01 Jan 2003 00:00:00",0,0
544,"Tue, 01 Jan 2002 00:00:00",0,0
544,"Mon, 01 Jan 2001 00:00:00",0,0
544,"Sat, 01 Jan 2011 00:00:00",1890,1
544,"Fri, 01 Jan 2010 00:00:00",3000,1
544,"Thu, 01 Jan 2009 00:00:00",1200,1
544,"Tue, 01 Jan 2008 00:00:00",1300,1
544,"Mon, 01 Jan 2007 00:00:00",500,1
544,"Sun, 01 Jan 2006 00:00:00",0,1
544,"Sat, 01 Jan 2005 00:00:00",0,0
544,"Thu, 01 Jan 2004 00:00:00",0,0
545,"Sun, 01 Jan 2012 00:00:00",19192,4
545,"Wed, 01 Jan 2003 00:00:00",12180,4
545,"Tue, 01 Jan 2002 00:00:00",11480,4
545,"Mon, 01 Jan 2001 00:00:00",10400,4
545,"Sat, 01 Jan 2000 00:00:00",7400,4
545,"Fri, 01 Jan 1999 00:00:00",7900,4
545,"Thu, 01 Jan 1998 00:00:00",8520,1
545,"Wed, 01 Jan 1997 00:00:00",6240,1
545,"Sat, 01 Jan 2011 00:00:00",19070,4
545,"Fri, 01 Jan 2010 00:00:00",23180,4
545,"Thu, 01 Jan 2009 00:00:00",18420,4
545,"Tue, 01 Jan 2008 00:00:00",22580,4
545,"Mon, 01 Jan 2007 00:00:00",19740,4
545,"Sun, 01 Jan 2006 00:00:00",19300,9
545,"Sat, 01 Jan 2005 00:00:00",17900,4
545,"Thu, 01 Jan 2004 00:00:00",14820,4
546,"Sun, 01 Jan 2012 00:00:00",877,2
546,"Wed, 01 Jan 2003 00:00:00",900,1
546,"Tue, 01 Jan 2002 00:00:00",800,1
546,"Mon, 01 Jan 2001 00:00:00",800,1
546,"Fri, 01 Jan 1999 00:00:00",600,1
546,"Thu, 01 Jan 1998 00:00:00",0,0
546,"Wed, 01 Jan 1997 00:00:00",0,0
546,"Sat, 01 Jan 2011 00:00:00",890,2
546,"Fri, 01 Jan 2010 00:00:00",3700,2
546,"Thu, 01 Jan 2009 00:00:00",1600,2
546,"Tue, 01 Jan 2008 00:00:00",1600,2
546,"Mon, 01 Jan 2007 00:00:00",1860,2
546,"Sun, 01 Jan 2006 00:00:00",1600,2
546,"Sat, 01 Jan 2005 00:00:00",800,2
546,"Thu, 01 Jan 2004 00:00:00",900,2
547,"Sun, 01 Jan 2012 00:00:00",5932,1
547,"Wed, 01 Jan 2003 00:00:00",3100,1
547,"Tue, 01 Jan 2002 00:00:00",3180,1
547,"Mon, 01 Jan 2001 00:00:00",3300,1
547,"Sat, 01 Jan 2000 00:00:00",2700,1
547,"Fri, 01 Jan 1999 00:00:00",3120,1
547,"Thu, 01 Jan 1998 00:00:00",2400,1
547,"Wed, 01 Jan 1997 00:00:00",3720,1
547,"Sat, 01 Jan 2011 00:00:00",5150,1
547,"Fri, 01 Jan 2010 00:00:00",6400,1
547,"Thu, 01 Jan 2009 00:00:00",4000,1
547,"Tue, 01 Jan 2008 00:00:00",3200,1
547,"Mon, 01 Jan 2007 00:00:00",3700,1
547,"Sun, 01 Jan 2006 00:00:00",3820,1
547,"Sat, 01 Jan 2005 00:00:00",4200,1
547,"Thu, 01 Jan 2004 00:00:00",2980,1
548,"Sun, 01 Jan 2012 00:00:00",2300,1
548,"Wed, 01 Jan 2003 00:00:00",800,1
548,"Tue, 01 Jan 2002 00:00:00",800,1
548,"Mon, 01 Jan 2001 00:00:00",1100,1
548,"Sat, 01 Jan 2000 00:00:00",800,1
548,"Fri, 01 Jan 1999 00:00:00",1600,1
548,"Thu, 01 Jan 1998 00:00:00",780,1
548,"Wed, 01 Jan 1997 00:00:00",0,0
548,"Sat, 01 Jan 2011 00:00:00",1670,1
548,"Fri, 01 Jan 2010 00:00:00",3600,1
548,"Thu, 01 Jan 2009 00:00:00",1200,1
548,"Tue, 01 Jan 2008 00:00:00",1200,1
548,"Mon, 01 Jan 2007 00:00:00",1080,1
548,"Sun, 01 Jan 2006 00:00:00",1300,1
548,"Sat, 01 Jan 2005 00:00:00",1800,1
548,"Thu, 01 Jan 2004 00:00:00",1200,1
549,"Sun, 01 Jan 2012 00:00:00",4132,2
549,"Wed, 01 Jan 2003 00:00:00",2700,2
549,"Tue, 01 Jan 2002 00:00:00",1820,2
549,"Mon, 01 Jan 2001 00:00:00",3360,2
549,"Sat, 01 Jan 2000 00:00:00",1600,2
549,"Fri, 01 Jan 1999 00:00:00",3200,2
549,"Thu, 01 Jan 1998 00:00:00",0,0
549,"Wed, 01 Jan 1997 00:00:00",0,0
549,"Sat, 01 Jan 2011 00:00:00",4160,2
549,"Fri, 01 Jan 2010 00:00:00",5900,2
549,"Thu, 01 Jan 2009 00:00:00",3900,2
549,"Tue, 01 Jan 2008 00:00:00",4600,2
549,"Mon, 01 Jan 2007 00:00:00",4220,2
549,"Sun, 01 Jan 2006 00:00:00",4100,2
549,"Sat, 01 Jan 2005 00:00:00",2100,2
549,"Thu, 01 Jan 2004 00:00:00",2600,2
550,"Sun, 01 Jan 2012 00:00:00",1908,1
550,"Wed, 01 Jan 2003 00:00:00",1200,1
550,"Tue, 01 Jan 2002 00:00:00",300,1
550,"Mon, 01 Jan 2001 00:00:00",1100,1
550,"Sat, 01 Jan 2000 00:00:00",800,1
550,"Fri, 01 Jan 1999 00:00:00",800,1
550,"Thu, 01 Jan 1998 00:00:00",0,0
550,"Wed, 01 Jan 1997 00:00:00",0,0
550,"Sat, 01 Jan 2011 00:00:00",1710,1
550,"Fri, 01 Jan 2010 00:00:00",3400,1
550,"Thu, 01 Jan 2009 00:00:00",1600,1
550,"Tue, 01 Jan 2008 00:00:00",2020,1
550,"Mon, 01 Jan 2007 00:00:00",1200,1
550,"Sun, 01 Jan 2006 00:00:00",920,1
550,"Sat, 01 Jan 2005 00:00:00",1100,1
550,"Thu, 01 Jan 2004 00:00:00",900,1
551,"Sun, 01 Jan 2012 00:00:00",404680,86
551,"Wed, 01 Jan 2003 00:00:00",216740,29
551,"Tue, 01 Jan 2002 00:00:00",160260,29
551,"Mon, 01 Jan 2001 00:00:00",155230,23
551,"Sat, 01 Jan 2000 00:00:00",94230,23
551,"Fri, 01 Jan 1999 00:00:00",76400,23
551,"Thu, 01 Jan 1998 00:00:00",19500,19
551,"Wed, 01 Jan 1997 00:00:00",62930,19
551,"Sat, 01 Jan 2011 00:00:00",447090,67
551,"Fri, 01 Jan 2010 00:00:00",464260,67
551,"Thu, 01 Jan 2009 00:00:00",196650,67
551,"Tue, 01 Jan 2008 00:00:00",219170,67
551,"Mon, 01 Jan 2007 00:00:00",213890,79
551,"Sun, 01 Jan 2006 00:00:00",160353,34
551,"Sat, 01 Jan 2005 00:00:00",105563,34
551,"Thu, 01 Jan 2004 00:00:00",246980,67
552,"Sun, 01 Jan 2012 00:00:00",15334,3
552,"Wed, 01 Jan 2003 00:00:00",6980,3
552,"Tue, 01 Jan 2002 00:00:00",6900,3
552,"Mon, 01 Jan 2001 00:00:00",5100,3
552,"Sat, 01 Jan 2000 00:00:00",5040,3
552,"Fri, 01 Jan 1999 00:00:00",3100,2
552,"Thu, 01 Jan 1998 00:00:00",2800,1
552,"Wed, 01 Jan 1997 00:00:00",2000,1
552,"Sat, 01 Jan 2011 00:00:00",13740,3
552,"Fri, 01 Jan 2010 00:00:00",21620,3
552,"Thu, 01 Jan 2009 00:00:00",3800,2
552,"Tue, 01 Jan 2008 00:00:00",7270,3
552,"Mon, 01 Jan 2007 00:00:00",5840,3
552,"Sun, 01 Jan 2006 00:00:00",6680,3
552,"Sat, 01 Jan 2005 00:00:00",9920,3
552,"Thu, 01 Jan 2004 00:00:00",3400,3
553,"Sun, 01 Jan 2012 00:00:00",7775,2
553,"Wed, 01 Jan 2003 00:00:00",1900,1
553,"Tue, 01 Jan 2002 00:00:00",1580,1
553,"Mon, 01 Jan 2001 00:00:00",1600,1
553,"Sat, 01 Jan 2000 00:00:00",1600,1
553,"Fri, 01 Jan 1999 00:00:00",0,1
553,"Thu, 01 Jan 1998 00:00:00",0,0
553,"Wed, 01 Jan 1997 00:00:00",0,0
553,"Sat, 01 Jan 2011 00:00:00",7860,2
553,"Fri, 01 Jan 2010 00:00:00",11000,2
553,"Thu, 01 Jan 2009 00:00:00",4700,2
553,"Tue, 01 Jan 2008 00:00:00",3800,2
553,"Mon, 01 Jan 2007 00:00:00",2380,1
553,"Sun, 01 Jan 2006 00:00:00",2100,1
553,"Sat, 01 Jan 2005 00:00:00",2020,1
553,"Thu, 01 Jan 2004 00:00:00",1760,1
554,"Sun, 01 Jan 2012 00:00:00",9071,1
554,"Wed, 01 Jan 2003 00:00:00",3500,1
554,"Tue, 01 Jan 2002 00:00:00",2400,1
554,"Mon, 01 Jan 2001 00:00:00",1600,1
554,"Sat, 01 Jan 2000 00:00:00",1400,1
554,"Fri, 01 Jan 1999 00:00:00",800,1
554,"Thu, 01 Jan 1998 00:00:00",0,0
554,"Wed, 01 Jan 1997 00:00:00",0,0
554,"Sat, 01 Jan 2011 00:00:00",8900,1
554,"Fri, 01 Jan 2010 00:00:00",10910,1
554,"Thu, 01 Jan 2009 00:00:00",12640,1
554,"Tue, 01 Jan 2008 00:00:00",10640,1
554,"Mon, 01 Jan 2007 00:00:00",6980,2
554,"Sun, 01 Jan 2006 00:00:00",5100,2
554,"Sat, 01 Jan 2005 00:00:00",5360,2
554,"Thu, 01 Jan 2004 00:00:00",3600,1
555,"Sun, 01 Jan 2012 00:00:00",1466,1
555,"Wed, 01 Jan 2003 00:00:00",0,0
555,"Tue, 01 Jan 2002 00:00:00",0,0
555,"Mon, 01 Jan 2001 00:00:00",0,0
555,"Sat, 01 Jan 2011 00:00:00",300,1
555,"Fri, 01 Jan 2010 00:00:00",0,1
555,"Thu, 01 Jan 2009 00:00:00",500,1
555,"Tue, 01 Jan 2008 00:00:00",500,1
555,"Mon, 01 Jan 2007 00:00:00",200,1
555,"Sun, 01 Jan 2006 00:00:00",0,1
555,"Sat, 01 Jan 2005 00:00:00",0,0
555,"Thu, 01 Jan 2004 00:00:00",0,0
556,"Sun, 01 Jan 2012 00:00:00",2607,1
556,"Wed, 01 Jan 2003 00:00:00",0,0
556,"Tue, 01 Jan 2002 00:00:00",0,0
556,"Mon, 01 Jan 2001 00:00:00",0,0
556,"Sat, 01 Jan 2011 00:00:00",1850,1
556,"Fri, 01 Jan 2010 00:00:00",1480,1
556,"Thu, 01 Jan 2009 00:00:00",1400,1
556,"Tue, 01 Jan 2008 00:00:00",3800,1
556,"Mon, 01 Jan 2007 00:00:00",1420,1
556,"Sun, 01 Jan 2006 00:00:00",700,1
556,"Sat, 01 Jan 2005 00:00:00",1100,1
556,"Thu, 01 Jan 2004 00:00:00",0,0
557,"Sun, 01 Jan 2012 00:00:00",3261,1
557,"Wed, 01 Jan 2003 00:00:00",1800,1
557,"Tue, 01 Jan 2002 00:00:00",1900,1
557,"Mon, 01 Jan 2001 00:00:00",1700,1
557,"Sat, 01 Jan 2000 00:00:00",1600,1
557,"Fri, 01 Jan 1999 00:00:00",0,1
557,"Thu, 01 Jan 1998 00:00:00",0,0
557,"Wed, 01 Jan 1997 00:00:00",0,0
557,"Sat, 01 Jan 2011 00:00:00",1900,1
557,"Fri, 01 Jan 2010 00:00:00",5100,1
557,"Thu, 01 Jan 2009 00:00:00",1300,1
557,"Tue, 01 Jan 2008 00:00:00",2200,1
557,"Mon, 01 Jan 2007 00:00:00",1800,1
557,"Sun, 01 Jan 2006 00:00:00",2200,1
557,"Sat, 01 Jan 2005 00:00:00",1200,1
557,"Thu, 01 Jan 2004 00:00:00",1720,1
558,"Sun, 01 Jan 2012 00:00:00",8898,1
558,"Wed, 01 Jan 2003 00:00:00",5440,1
558,"Tue, 01 Jan 2002 00:00:00",5200,1
558,"Mon, 01 Jan 2001 00:00:00",5080,1
558,"Sat, 01 Jan 2000 00:00:00",5300,1
558,"Fri, 01 Jan 1999 00:00:00",3600,1
558,"Thu, 01 Jan 1998 00:00:00",3600,1
558,"Wed, 01 Jan 1997 00:00:00",0,0
558,"Sat, 01 Jan 2011 00:00:00",7820,1
558,"Fri, 01 Jan 2010 00:00:00",8400,1
558,"Thu, 01 Jan 2009 00:00:00",5500,1
558,"Tue, 01 Jan 2008 00:00:00",5400,1
558,"Mon, 01 Jan 2007 00:00:00",7920,2
558,"Sun, 01 Jan 2006 00:00:00",6800,2
558,"Sat, 01 Jan 2005 00:00:00",6340,1
558,"Thu, 01 Jan 2004 00:00:00",5000,1
559,"Sun, 01 Jan 2012 00:00:00",0,53
559,"Wed, 01 Jan 2003 00:00:00",11500,18
559,"Tue, 01 Jan 2002 00:00:00",9700,18
559,"Mon, 01 Jan 2001 00:00:00",8520,17
559,"Sat, 01 Jan 2000 00:00:00",11000,17
559,"Fri, 01 Jan 1999 00:00:00",24800,17
559,"Thu, 01 Jan 1998 00:00:00",9600,5
559,"Wed, 01 Jan 1997 00:00:00",10600,2
559,"Sat, 01 Jan 2011 00:00:00",0,18
559,"Fri, 01 Jan 2010 00:00:00",0,18
559,"Thu, 01 Jan 2009 00:00:00",149150,18
559,"Tue, 01 Jan 2008 00:00:00",152278,18
559,"Mon, 01 Jan 2007 00:00:00",137215,44
559,"Sun, 01 Jan 2006 00:00:00",121536,32
559,"Sat, 01 Jan 2005 00:00:00",84842,31
559,"Thu, 01 Jan 2004 00:00:00",0,18
560,"Sun, 01 Jan 2012 00:00:00",11326,2
560,"Wed, 01 Jan 2003 00:00:00",4240,3
560,"Tue, 01 Jan 2002 00:00:00",3600,3
560,"Mon, 01 Jan 2001 00:00:00",2900,1
560,"Sat, 01 Jan 2000 00:00:00",2400,1
560,"Fri, 01 Jan 1999 00:00:00",2700,1
560,"Thu, 01 Jan 1998 00:00:00",800,1
560,"Wed, 01 Jan 1997 00:00:00",0,0
560,"Sat, 01 Jan 2011 00:00:00",11130,2
560,"Fri, 01 Jan 2010 00:00:00",8780,2
560,"Thu, 01 Jan 2009 00:00:00",10400,2
560,"Tue, 01 Jan 2008 00:00:00",11400,3
560,"Mon, 01 Jan 2007 00:00:00",10800,3
560,"Sun, 01 Jan 2006 00:00:00",9300,3
560,"Sat, 01 Jan 2005 00:00:00",6980,3
560,"Thu, 01 Jan 2004 00:00:00",4400,3
561,"Sun, 01 Jan 2012 00:00:00",15404,3
561,"Wed, 01 Jan 2003 00:00:00",8980,4
561,"Tue, 01 Jan 2002 00:00:00",8560,4
561,"Mon, 01 Jan 2001 00:00:00",7400,4
561,"Sat, 01 Jan 2000 00:00:00",8880,4
561,"Fri, 01 Jan 1999 00:00:00",7600,4
561,"Thu, 01 Jan 1998 00:00:00",6500,2
561,"Wed, 01 Jan 1997 00:00:00",7680,2
561,"Sat, 01 Jan 2011 00:00:00",15690,3
561,"Fri, 01 Jan 2010 00:00:00",17990,3
561,"Thu, 01 Jan 2009 00:00:00",15000,3
561,"Tue, 01 Jan 2008 00:00:00",11700,4
561,"Mon, 01 Jan 2007 00:00:00",20660,5
561,"Sun, 01 Jan 2006 00:00:00",11200,5
561,"Sat, 01 Jan 2005 00:00:00",10680,4
561,"Thu, 01 Jan 2004 00:00:00",10800,4
562,"Sun, 01 Jan 2012 00:00:00",6691,1
562,"Wed, 01 Jan 2003 00:00:00",2200,1
562,"Tue, 01 Jan 2002 00:00:00",1400,1
562,"Mon, 01 Jan 2001 00:00:00",800,1
562,"Sat, 01 Jan 2000 00:00:00",1440,1
562,"Fri, 01 Jan 1999 00:00:00",1600,1
562,"Thu, 01 Jan 1998 00:00:00",1100,1
562,"Wed, 01 Jan 1997 00:00:00",1540,1
562,"Sat, 01 Jan 2011 00:00:00",460,1
562,"Fri, 01 Jan 2010 00:00:00",3500,1
562,"Thu, 01 Jan 2009 00:00:00",1020,1
562,"Tue, 01 Jan 2008 00:00:00",1240,1
562,"Mon, 01 Jan 2007 00:00:00",760,1
562,"Sun, 01 Jan 2006 00:00:00",1880,1
562,"Sat, 01 Jan 2005 00:00:00",1800,1
562,"Thu, 01 Jan 2004 00:00:00",2400,1
563,"Sun, 01 Jan 2012 00:00:00",4413,2
563,"Wed, 01 Jan 2003 00:00:00",3860,2
563,"Tue, 01 Jan 2002 00:00:00",1900,2
563,"Mon, 01 Jan 2001 00:00:00",2700,1
563,"Sat, 01 Jan 2000 00:00:00",3200,1
563,"Fri, 01 Jan 1999 00:00:00",2400,1
563,"Thu, 01 Jan 1998 00:00:00",0,0
563,"Wed, 01 Jan 1997 00:00:00",0,0
563,"Sat, 01 Jan 2011 00:00:00",3660,2
563,"Fri, 01 Jan 2010 00:00:00",5260,2
563,"Thu, 01 Jan 2009 00:00:00",3980,2
563,"Tue, 01 Jan 2008 00:00:00",5800,2
563,"Mon, 01 Jan 2007 00:00:00",1740,2
563,"Sun, 01 Jan 2006 00:00:00",3200,2
563,"Sat, 01 Jan 2005 00:00:00",3400,2
563,"Thu, 01 Jan 2004 00:00:00",3200,2
564,"Sun, 01 Jan 2012 00:00:00",10017,3
564,"Wed, 01 Jan 2003 00:00:00",10040,2
564,"Tue, 01 Jan 2002 00:00:00",9500,2
564,"Mon, 01 Jan 2001 00:00:00",7800,2
564,"Sat, 01 Jan 2000 00:00:00",7300,2
564,"Fri, 01 Jan 1999 00:00:00",6300,2
564,"Thu, 01 Jan 1998 00:00:00",0,0
564,"Wed, 01 Jan 1997 00:00:00",0,0
564,"Sat, 01 Jan 2011 00:00:00",8310,3
564,"Fri, 01 Jan 2010 00:00:00",15610,3
564,"Thu, 01 Jan 2009 00:00:00",12240,3
564,"Tue, 01 Jan 2008 00:00:00",11000,4
564,"Mon, 01 Jan 2007 00:00:00",13280,4
564,"Sun, 01 Jan 2006 00:00:00",11580,4
564,"Sat, 01 Jan 2005 00:00:00",10100,4
564,"Thu, 01 Jan 2004 00:00:00",8700,4
565,"Sun, 01 Jan 2012 00:00:00",0,2
565,"Wed, 01 Jan 2003 00:00:00",4090,1
565,"Tue, 01 Jan 2002 00:00:00",3290,1
565,"Mon, 01 Jan 2001 00:00:00",2280,1
565,"Sat, 01 Jan 2000 00:00:00",2090,1
565,"Fri, 01 Jan 1999 00:00:00",1340,1
565,"Thu, 01 Jan 1998 00:00:00",2000,1
565,"Wed, 01 Jan 1997 00:00:00",2400,1
565,"Sat, 01 Jan 2011 00:00:00",0,2
565,"Fri, 01 Jan 2010 00:00:00",5907,2
565,"Thu, 01 Jan 2009 00:00:00",5711,2
565,"Tue, 01 Jan 2008 00:00:00",4930,1
565,"Mon, 01 Jan 2007 00:00:00",5200,1
565,"Sun, 01 Jan 2006 00:00:00",4680,1
565,"Sat, 01 Jan 2005 00:00:00",3890,1
565,"Thu, 01 Jan 2004 00:00:00",4030,1
566,"Sun, 01 Jan 2012 00:00:00",12379,2
566,"Wed, 01 Jan 2003 00:00:00",3680,1
566,"Tue, 01 Jan 2002 00:00:00",4000,1
566,"Sat, 01 Jan 2000 00:00:00",3200,1
566,"Fri, 01 Jan 1999 00:00:00",2400,1
566,"Thu, 01 Jan 1998 00:00:00",800,1
566,"Wed, 01 Jan 1997 00:00:00",0,0
566,"Sat, 01 Jan 2011 00:00:00",11420,2
566,"Fri, 01 Jan 2010 00:00:00",12400,2
566,"Thu, 01 Jan 2009 00:00:00",9900,2
566,"Tue, 01 Jan 2008 00:00:00",10100,2
566,"Mon, 01 Jan 2007 00:00:00",8020,2
566,"Sun, 01 Jan 2006 00:00:00",8200,2
566,"Sat, 01 Jan 2005 00:00:00",4800,1
566,"Thu, 01 Jan 2004 00:00:00",4200,1
567,"Sun, 01 Jan 2012 00:00:00",4879,2
567,"Wed, 01 Jan 2003 00:00:00",3100,2
567,"Tue, 01 Jan 2002 00:00:00",3240,2
567,"Mon, 01 Jan 2001 00:00:00",3300,2
567,"Sat, 01 Jan 2000 00:00:00",4200,2
567,"Fri, 01 Jan 1999 00:00:00",3000,2
567,"Thu, 01 Jan 1998 00:00:00",800,1
567,"Wed, 01 Jan 1997 00:00:00",0,0
567,"Sat, 01 Jan 2011 00:00:00",5210,2
567,"Fri, 01 Jan 2010 00:00:00",7140,2
567,"Thu, 01 Jan 2009 00:00:00",4900,2
567,"Tue, 01 Jan 2008 00:00:00",3940,2
567,"Mon, 01 Jan 2007 00:00:00",4600,2
567,"Sun, 01 Jan 2006 00:00:00",4400,2
567,"Sat, 01 Jan 2005 00:00:00",5080,2
567,"Thu, 01 Jan 2004 00:00:00",5100,2
568,"Sun, 01 Jan 2012 00:00:00",0,11
568,"Wed, 01 Jan 2003 00:00:00",32920,7
568,"Tue, 01 Jan 2002 00:00:00",30800,7
568,"Mon, 01 Jan 2001 00:00:00",29360,7
568,"Sat, 01 Jan 2000 00:00:00",27100,7
568,"Fri, 01 Jan 1999 00:00:00",24560,6
